🇨🇳8M频道,#genre#
ELEVEN體育1台,http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
台视,http://23.237.10.66:16344
台视,http://107.151.203.111:2209/135/us50.php?id=tsk
民视,http://23.237.10.66:16334
民视,http://107.151.203.111:2209/135/us50.php?id=msk
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
民视新闻,http://123.51.230.108:18663/.m3u8
民视新闻,http://2023.stream-link.org/playlist/ftv_news
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
华视新闻,http://2023.stream-link.org/playlist/cts_news
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
三立LIVE,http://2023.stream-link.org/playlist/set_news
三立財經,http://2023.stream-link.org/playlist/set_inews
東森財經,http://2023.stream-link.org/playlist/ebc_finance
東森yoyo,http://2023.stream-link.org/playlist/ebc_yoyo.flv
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
中天综合,http://pull-l3-cny.douyincdn.com/third/stream-5f26752efeee9e0c53cf6b530640ce60.m3u8
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
中天综合,http://2023.stream-link.org/playlist/cti_zh
中天综合,http://107.151.203.111:2209/135/us50.php?id=ztz
中天综合,http://23.237.10.66:16372
有线新闻台,http://2022.stream-link.org/playlist/cable_news
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有線財經資訊台,http://2022.stream-link.org/playlist/cable_finance
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經·體育·資訊台,http://2022.stream-link.org/playlist/tvb_finance
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影,http://182.151.211.171:808/hls/58/index.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
龙华日韩,http://123.51.230.108:18551/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
韩国中文,https://sjva.soa1.duckdns.org/klive/api/url.m3u8?m=url&s=wavve&i=C8401&q=default
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
亚美卫视,http://www.seasky.icu/ymws.php
北京iptv4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
4K超高清电影,http://159.75.85.63:5681/sxg.php
4K超高清电影,http://r.jdshipin.com/5DWJk
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
香港开电视,http://2022.stream-link.org/playlist/hoy_tv
香港开电视资讯,http://2022.stream-link.org/playlist/hoy_info
RHK31,http://2022.stream-link.org/playlist/rthk_31
RHK32,http://2022.stream-link.org/playlist/rthk_32
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
无线财经,http://radius.8866.org:800/hls/83/index.m3u8
无线新闻台,http://radius.8866.org:800/hls/82/index.m3u8

有線603台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=21
Now Sports,http://116.205.130.205:66/6/807tv.php?tid=gt&id=12
NOW新聞台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=13🏡好客山东,#genre#
山东新闻,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8
  山东综艺,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
  山东少儿,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
  山东齐鲁,http://119.164.216.162:9901/tsfile/live/1000_1.m3u8
 山东文旅,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
兰山,rtmp://jsylivealone.iqilu.com/lanshan/lanshan_tv01
河东综合,rtmp://wslivealone.iqilu.com/hedong/hedong_tv02
河东影视,rtmp://wslivealone.iqilu.com/hedong/hedong_tv01
费县综合,rtmp://wslivealone.iqilu.com/feixian/feixian_tv01
费县生活,rtmp://wslivealone.iqilu.com/feixian/feixian_tv02
郯城TV-1,rtmp://wslivealone.iqilu.com/tancheng/tancheng_tv01
郯城TV-2,rtmp://wslivealone.iqilu.com/tancheng/tancheng_tv02
莒南综合,rtmp://wslivealone.iqilu.com/junan/junan_tv01
莒南影视,rtmp://wslivealone.iqilu.com/junan/junan_tv02
兰陵综合,rtmp://jsylivealone.iqilu.com/live/lanling_tv01
兰陵公共,rtmp://jsylivealone.iqilu.com/live/lanling_tv02
沂水TV1,rtmp://wslivealone.iqilu.com/yishui/yishui_tv01
沂水TV2,rtmp://wslivealone.iqilu.com/yishui/yishui_tv02
罗庄综合,rtmp://jsylivealone.iqilu.com/live/luozhuang_tv01
罗庄影视,rtmp://jsylivealone.iqilu.com/live/luozhuang_tv02
蒙阴1,rtmp://wslivealone.iqilu.com/mengyin/mengyin_tv01
蒙阴2,rtmp://wslivealone.iqilu.com/mengyin/mengyin_tv02
临沭TV-1,rtmp://wslivealone.iqilu.com/linshu/linshu_tv01
临沭TV-2,rtmp://wslivealone.iqilu.com/linshu/linshu_tv02
沂南综合,rtmp://wslivealone.iqilu.com/yinan/yinan_tv01
沂南温泉旅游,rtmp://wslivealone.iqilu.com/yinan/yinan_tv02
济阳综合,rtmp://jsylivealone.iqilu.com/live/jiyang_tv01
济阳影视,rtmp://jsylivealone.iqilu.com/live/jiyang_tv02
商河综合,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv01
商河影视,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv02
长清新闻,rtmp://wslivealone.iqilu.com/changqing/changqing_tv01
长清生活,rtmp://wslivealone.iqilu.com/changqing/changqing_tv02
章丘综合,rtmp://jsylivealone.iqilu.com/zhangqiu/zhangqiu_tv01
平阴综合,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv01
平阴生活,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv02

历城新闻综合QQ :533562112,rtmp://jsylivealone.iqilu.com/licheng/licheng_tv01
济铁电视台,rtmp://jsylivealone.iqilu.com/jitie/jitie_tv01

平度新闻综合,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv01
平度生活服务,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv02
李沧,https://jsylivealone302.iqilu.com/licang/licang_tv01.m3u8
李沧, rtmp://jsylivealone.iqilu.com/licang/licang_tv01
即墨新闻综合,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv01

即墨生活服务,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv02

黄岛新闻,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv01

 黄岛生活,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv02

莱西综合,rtmp://jsylivealone.iqilu.com/laixi/laixi_tv01
莱西生活,rtmp://jsylivealone.iqilu.com/laixi/laixi_tv02
崂山,rtmp://jsylivealone.iqilu.com/laoshan/laoshan_tv01
胶州新闻,rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv01
胶州生活,rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv02
博山新闻,rtmp://wslivealone.iqilu.com/boshan/boshan_tv01
博山图文,rtmp://wslivealone.iqilu.com/boshan/boshan_tv02
桓台TV1,rtmp://wslivealone.iqilu.com/huantai/huantai_tv01
桓台TV2,rtmp://wslivealone.iqilu.com/huantai/huantai_tv02
高青综合,rtmp://jsylivealone.iqilu.com/gaoqing/gaoqing_tv01
高青影视,rtmp://jsylivealone.iqilu.com/gaoqing/gaoqing_tv02
淄川新闻,rtmp://jsylivealone.iqilu.com/zichuan/zichuan_tv01
淄川生活,rtmp://jsylivealone.iqilu.com/zichuan/zichuan_tv02
张店综合,rtmp://jsylivealone.iqilu.com/zhangdian/zhangdian_tv01
张店2,。rtmp://jsylivealone.iqilu.com/zhangdian/zhangdian_tv02
临淄新闻综合,rtmp://wslivealone.iqilu.com/linzi/linzi_tv01
临淄生活服务,rtmp://wslivealone.iqilu.com/linzi/linzi_tv02
沂源新闻,rtmp://wslivealone.iqilu.com/yiyuan/yiyuan_tv01
沂源生活,rtmp://wslivealone.iqilu.com/yiyuan/yiyuan_tv02
周村新闻,rtmp://jsylivealone.iqilu.com/zhoucun/zhoucun_tv01
周村生活,rtmp://jsylivealone.iqilu.com/zhoucun/zhoucun_tv02
淄博高新,rtmp://jsylivealone.iqilu.com/zibogaoxinqu/zibogaoxinqu_tv01
薛城新闻综合,rtmp://jsylivealone.iqilu.com/xuecheng/xuecheng_tv01
滕州综合,rtmp://jsylivealone.iqilu.com/tengzhou/tengzhou_tv01
滕州民生,rtmp://jsylivealone.iqilu.com/tengzhou/tengzhou_tv02
台儿庄新闻综合,rtmp://wslivealone.iqilu.com/taierzhuang/taierzhuang_tv01
峄城综合,rtmp://jsylivealone.iqilu.com/live/yicheng_tv01
枣庄市中综合,rtmp://jsylivealone.iqilu.com/zaozhuangshizhong/zaozhuangshizhong_tv01
山亭综合,rtmp://wslivealone.iqilu.com/shanting/shanting_tv01.m3u8#rtmp://wslivealone.iqilu.com/shanting/shanting_tv02
利津新闻综合,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv01
利津文化生活,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv02
东营区新闻综合,rtmp://jsylivealone.iqilu.com/dongying/dongying_tv01
东营区科教影视,rtmp://jsylivealone.iqilu.com/dongying/dongying_tv02
广饶新闻综合,rtmp://jsylivealone.iqilu.com/guangrao/guangrao_tv01
广饶科教文艺,rtmp://jsylivealone.iqilu.com/guangrao/guangrao_tv02
垦利新闻综合,rtmp://livealone.iqilu.com/kenli/kenli_tv01
招远综合,rtmp://wslivealone.iqilu.com/zhaoyuan/zhaoyuan_tv01
招远综艺,rtmp://wslivealone.iqilu.com/zhaoyuan/zhaoyuan_tv02
龙口综合,rtmp://wslivealone.iqilu.com/longkou/longkou_tv01
龙口生活,rtmp://wslivealone.iqilu.com/longkou/longkou_tv02
蓬莱新闻,rtmp://wslivealone.iqilu.com/penglai/penglai_tv01
蓬莱综合,rtmp://wslivealone.iqilu.com/penglai/penglai_tv02
栖霞综合,rtmp://wslivealone.iqilu.com/qixia/qixia_tv01
栖霞苹果,rtmp://wslivealone.iqilu.com/qixia/qixia_tv02
长岛,rtmp://wslivealone.iqilu.com/changdao/changdao_tv01
福山综合,rtmp://wslivealone.iqilu.com/fushan/fushan_tv01
福山影视,rtmp://wslivealone.iqilu.com/fushan/fushan_tv02
莱州综合,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv01
莱州商务,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv02
莱阳新闻综合,rtmp://wslivealone.iqilu.com/laiyang/laiyang_tv01
莱阳民生综艺,rtmp://wslivealone.iqilu.com/laiyang/laiyang_tv02
莱山综合,rtmp://jsylivealone.iqilu.com/laishan/laishan_tv01
莱山影视,rtmp://jsylivealone.iqilu.com/laishan/laishan_tv02
海阳综合,rtmp://jsylivealone.iqilu.com/haiyang/haiyang_tv01
牟平新闻,rtmp://wslivealone.iqilu.com/muping/muping_tv01
昌乐新闻综合,rtmp://jsylivealone.iqilu.com/changle/changle_tv01
潍城TV,rtmp://jsylivealone.iqilu.com/weicheng/weicheng_tv01
昌邑新闻综合,rtmp://wslivealone.iqilu.com/changyi/changyi_tv01
昌邑经济生活,rtmp://wslivealone.iqilu.com/changyi/changyi_tv02
高密新闻综合,rtmp://wslivealone.iqilu.com/gaomi/gaomi_tv01
高密党建农科,rtmp://wslivealone.iqilu.com/gaomi/gaomi_tv02
诸城新闻综合,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv01
诸城生活娱乐,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv02
青州综合,rtmp://sdqz.chinashadt.com:2036/live/stream:1.stream
青州文化旅游,rtmp://sdqz.chinashadt.com:2036/live/stream:3.stream
奎文,rtmp://wslivealone.iqilu.com/kuiwen/kuiwen_tv01
寒亭新闻,rtmp://jsylivealone.iqilu.com/live/hanting_tv01
安丘新闻综合,rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv01
安丘民生,rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv02
滨海新闻综合,rtmp://livealone.iqilu.com/binhai/binhai_tv
临朐新闻综合,rtmp://jsylivealone.iqilu.com/live/linqu_tv01
坊子新闻综合,rtmp://jsylivealone.iqilu.com/fangziqu/fangziqu_tv01
曲阜新闻综合,rtmp://jsylivealone.iqilu.com/live/qufu_tv01
微山1,rtmp://jsylivealone.iqilu.com/weishan/weishan_tv02
微山2,rtmp://jsylivealone.iqilu.com/weishan/weishan_tv01
鱼台新闻,rtmp://wslivealone.iqilu.com/yutai/yutai_tv01
鱼台生活,rtmp://wslivealone.iqilu.com/yutai/yutai_tv02
任城新闻综合,rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv01
任城影视娱乐,rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv02
梁山新闻综合,rtmp://jsylivealone.iqilu.com/liangshan/liangshan_tv01
泗水新闻综合,rtmp://wslivealone.iqilu.com/sishui/sishui_tv01
泗水文化生活,rtmp://wslivealone.iqilu.com/sishui/sishui_tv02
金乡新闻,rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv01
金乡生活,rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv02
邹城新闻综合,rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv01
邹城文化生活,rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv02
兖州新闻,rtmp://jsylivealone.iqilu.com/live/yanzhou_tv01
兖州生活,rtmp://jsylivealone.iqilu.com/live/yanzhou_tv02
嘉祥新闻综合,rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv01
嘉祥生活,rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv02
汶上新闻,rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv01
汶上生活,rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv02
肥城综合,rtmp://wslivealone.iqilu.com/feicheng/feicheng_tv01
肥城生活,rtmp://wslivealone.iqilu.com/feicheng/feicheng_tv02
新泰新闻综合,rtmp://jsylivealone.iqilu.com/xintai/xintai_tv01
新泰乡村,rtmp://jsylivealone.iqilu.com/xintai/xintai_tv02
宁阳1,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv01
宁阳2,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv02
东平新闻,rtmp://jsylivealone.iqilu.com/dongping/dongping_tv01
东平民生,rtmp://jsylivealone.iqilu.com/dongping/dongping_tv02
泰山TV,rtmp://jsylivealone.iqilu.com/taishan/taishan_tv01
岱岳TV,rtmp://jsylivealone.iqilu.com/daiyue/daiyue_tv01
威海新闻综合,rtmp://wslivealone.iqilu.com/weihai/weihai_tv01
威海都市生活,rtmp://wslivealone.iqilu.com/weihai/weihai_tv02
威海海洋,rtmp://wslivealone.iqilu.com/weihai/weihai_tv03
荣成综合,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv01
荣成生活,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv02
文登TV1,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv01
文登TV2,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv02
乳山新闻综合,rtmp://jsylivealone.iqilu.com/live/rushan_tv01
乳山生活,rtmp://jsylivealone.iqilu.com/live/rushan_tv02
莒县1,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv01
莒县2,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv02
莒县新闻,rtmp://jsylivealone.iqilu.com/juxian/juxian_tv03
岚山,rtmp://jsylivealone.iqilu.com/rizhaolanshan/rizhaolanshan_tv01
五莲新闻综合,rtmp://jsylivealone.iqilu.com/wulian/wulian_tv01
五莲文化旅游QQ :533562112,rtmp://jsylivealone.iqilu.com/wulian/wulian_tv02
邹平新闻,rtmp://jsylivealone.iqilu.com/zouping/zouping_tv01
邹平民生,rtmp://jsylivealone.iqilu.com/zouping/zouping_tv02
无棣综合,rtmp://wslivealone.iqilu.com/wudi/wudi_tv01
无棣综艺,rtmp://wslivealone.iqilu.com/wudi/wudi_tv02
博兴新闻,rtmp://jsylivealone.iqilu.com/boxing/boxing_tv01
博兴生活,rtmp://jsylivealone.iqilu.com/boxing/boxing_tv02
惠民综合,rtmp://jsylivealone.iqilu.com/live/huimin_tv01
惠民影视,rtmp://jsylivealone.iqilu.com/live/huimin_tv02
阳信新闻综合,rtmp://jsylivealone.iqilu.com/yangxin/yangxin_tv01
滨城TV,rtmp://jsylivealone.iqilu.com/bincheng/bincheng_tv01
沾化综合,rtmp://jsylivealone.iqilu.com/zhanhua/zhanhua_tv01
德州新闻综合,rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv01
德州经济生活,rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv02#rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv03
庆云新闻,rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv01
庆云生活,rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv02
平原新闻,rtmp://jsylivealone.iqilu.com/pingyuan/pingyuan_tv01
武城新闻综合,rtmp://wslivealone.iqilu.com/wucheng/wucheng_tv01
武城综艺影视,rtmp://wslivealone.iqilu.com/wucheng/wucheng_tv02
临邑1,rtmp://jsylivealone.iqilu.com/linyi/linyi_tv01
临邑2,rtmp://jsylivealone.iqilu.com/linyi/linyi_tv02
宁津新闻综合,rtmp://jsylivealone.iqilu.com/ningjin/ningjin_tv01
陵城新闻,rtmp://jsylivealone.iqilu.com/lingcheng/lingcheng_tv02
夏津综合,rtmp://wslivealone.iqilu.com/xiajin/xiajin_tv01
夏津公共,rtmp://wslivealone.iqilu.com/xiajin/xiajin_tv02
禹城综合,rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv01
禹城综艺,rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv02
齐河新闻,rtmp://jsylivealone.iqilu.com/qihe/qihe_tv01
乐陵新闻综合,rtmp://wslivealone.iqilu.com/laoling/laoling_tv01
乐陵城市生活,rtmp://wslivealone.iqilu.com/laoling/laoling_tv02
茌平综合,rtmp://wslivealone.iqilu.com/chiping/chiping_tv01
茌平生活,rtmp://wslivealone.iqilu.com/chiping/chiping_tv02
高唐综合,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv01
高唐生活,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv02
临清综合,rtmp://jsylivealone.iqilu.com/live/linqing_tv01
临清经济信息,rtmp://jsylivealone.iqilu.com/live/linqing_tv02
冠县综合,rtmp://jsylivealone.iqilu.com/guanxian/guanxian_tv01
阳谷新闻综合,rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv01
阳谷影视,rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv02
东阿新闻综合,rtmp://jsylivealone.iqilu.com/donge/donge_tv01
东阿综艺信息,rtmp://jsylivealone.iqilu.com/donge/donge_tv02
东昌综合,rtmp://jsylivealone.iqilu.com/dongchangfu/dongchangfu_tv01
平邑新闻,rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv01
平邑生活,rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv02
定陶新闻频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv01
定陶教育频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv02
曹县新闻综合,rtmp://jsylivealone.iqilu.com/live/caoxian_tv01
东明新闻综合,rtmp://wslivealone.iqilu.com/dongming/dongming_tv01
成武综合,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv01
成武综艺,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv02
郓城新闻,rtmp://jsylivealone.iqilu.com/live/yuncheng_tv01
郓城综艺,rtmp://jsylivealone.iqilu.com/live/yuncheng_tv02
巨野新闻,rtmp://wslivealone.iqilu.com/juye/juye_tv01
鄄城综合,rtmp://jsylivealone.iqilu.com/live/juancheng_tv01
鄄城综艺,rtmp://jsylivealone.iqilu.com/live/juancheng_tv02
单县综合,rtmp://wslivealone.iqilu.com/shanxian/shanxian_tv01
牡丹区新闻综合,rtmp://jsylivealone.iqilu.com/mudan/mudan_tv01
牡丹区综艺,rtmp://jsylivealone.iqilu.com/mudan/mudan_tv02
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南新闻综合,http://feiyuegang.ufycb.com:808/hls/21/index.m3u8
济南文旅体育,http://feiyuegang.ufycb.com:808/hls/34/index.m3u8
济南都市,http://feiyuegang.ufycb.com:808/hls/22/index.m3u8
济南生活,http://feiyuegang.ufycb.com:808/hls/33/index.m3u8
济南商务,http://feiyuegang.ufycb.com:808/hls/36/index.m3u8
济南娱乐,http://feiyuegang.ufycb.com:808/hls/35/index.m3u8
济南少儿,http://feiyuegang.ufycb.com:808/hls/37/index.m3u8
济南科教,http://feiyuegang.ufycb.com:808/hls/40/index.m3u8
济南教育,http://feiyuegang.ufycb.com:808/hls/38/index.m3u8
济南鲁中,http://feiyuegang.ufycb.com:808/hls/39/index.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
威海综合频道,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
威海公共频道,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
📺百视TV,#genre#
百视TV独家直播,http://tvmvip110.club/bs.php?id=146
百视TV自制01,http://tvmvip110.club/bs.php?id=213
百视TV自製02,http://tvmvip110.club/bs.php?id=216
百视TV独播01,http://tvmvip110.club/bs.php?id=124
百视TV独播02,http://tvmvip110.club/bs.php?id=126
百视TV独播03,http://tvmvip110.club/bs.php?id=128
百视TV独播04,http://tvmvip110.club/bs.php?id=247
百视TV独播05,http://tvmvip110.club/bs.php?id=144
百视TV01,http://tvmvip110.club/bs.php?id=27
百视TV02,http://tvmvip110.club/bs.php?id=33
百视TV03,http://tvmvip110.club/bs.php?id=41
百视TV04,http://tvmvip110.club/bs.php?id=52
百视TV05,http://tvmvip110.club/bs.php?id=59
百视TV06,http://tvmvip110.club/bs.php?id=76
百视TV07,http://tvmvip110.club/bs.php?id=96
百视TV08,http://tvmvip110.club/bs.php?id=186
百视TV09,http://tvmvip110.club/bs.php?id=193
百视TV10,http://tvmvip110.club/bs.php?id=201
百视TV11,http://tvmvip110.club/bs.php?id=218
百视TV12,http://tvmvip110.club/bs.php?id=229
百视TV13,http://tvmvip110.club/bs.php?id=228
百视TV14,http://tvmvip110.club/bs.php?id=246
百视TV,https://bp-caster.bestv.com.cn/789/3/video.m3u8
百视TV相声有新人,http://bp-caster.bestv.com.cn/512/1/video.m3u8
百视TV音乐厅,http://bp-caster.bestv.com.cn/469/1/video.m3u8
百视TV高能脫口秀,http://bp-caster.bestv.com.cn/462/1/video.m3u8
百视TV极限挑战,http://bp-caster.bestv.com.cn/511/1/video.m3u8
百视TV实藏记录片QQ :533562112,http://bp-caster.bestv.com.cn/515/1/video.m3u8
百视TV全球大片,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/qqdp8m/8000000/mnf.m3u8
百视TV百变课堂,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/bbkt8m/8000000/mnf.m3u8
百视TV青春动漫,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/qcdm8m/8000000/mnf.m3u8
百视TV星光影院,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/xgyy8m/8000000/mnf.m3u8
百视TV看天下精选,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/ktxjx8m/8000000/mnf.m3u8
百视TV健康养生,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/jkys8m/8000000/mnf.m3u8
百视TV华语影院,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/hyyy8m/8000000/mnf.m3u8
百视TV超級体育,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/qcsj8m/8000000/mnf.m3u8
百视TV电竞天堂,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/djtt8m/8000000/mnf.m3u8
百视TV乐游,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
百视TV乐游,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/qjshd/4000000/mnf.m3u8
百视TV乐游,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/qjshd8m/8000000/mnf.m3u8
百视TV热门综艺,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/rmzy8m/8000000/mnf.m3u8
百视TV热门剧场,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/rmjc8m/8000000/mnf.m3u8
